"Dia","Hora","Satelite","Instrumento","Latitud","Longitud","FP_T21","FP_T31","FP_Power","FP_Confidence","SCAN","TRACK"
2024-10-06,05:51:17,"AQUA","MODIS",-16.940037,-57.700214,319.738,296.342,17.4475,99,1.07939,1.03678
2024-10-06,05:51:17,"AQUA","MODIS",-16.941599,-57.690296,313.807,295.969,11.6787,87,1.07845,1.03636
2024-10-06,05:51:17,"AQUA","MODIS",-17.087879,-56.808136,324.201,298.896,19.1469,100,1.01745,1.00823
2024-10-06,05:51:17,"AQUA","MODIS",-17.106451,-56.686649,333.748,297.972,32.9322,100,1.01251,1.0059
2024-10-06,05:51:17,"AQUA","MODIS",-17.107874,-56.677326,321.999,296.999,18.6423,100,1.01216,1.00574
2024-10-06,05:51:17,"AQUA","MODIS",-17.096809,-56.809601,327,298.877,22.0857,100,1.01745,1.00823
2024-10-06,05:51:17,"AQUA","MODIS",-17.098242,-56.800232,321.734,299.752,15.7341,100,1.01704,1.00803
2024-10-06,05:51:17,"AQUA","MODIS",-17.107172,-56.801693,326.682,299.989,21.1634,100,1.01704,1.00803
2024-10-06,05:51:17,"AQUA","MODIS",-17.116726,-56.800369,315.473,299.306,10.5821,91,1.01664,1.00785
2024-10-06,05:51:17,"AQUA","MODIS",-17.125654,-56.80183,318.798,299.942,13.7196,97,1.01664,1.00785
2024-10-06,05:51:17,"AQUA","MODIS",-17.13142,-56.764423,317.057,299.334,11.2084,93,1.01506,1.00711
2024-10-06,05:51:17,"AQUA","MODIS",-17.132858,-56.755081,315.17,299.232,9.87732,84,1.01468,1.00693
2024-10-06,05:51:17,"AQUA","MODIS",-17.134583,-56.803295,324.087,297.807,19.2799,100,1.01664,1.00785
2024-10-06,05:51:17,"AQUA","MODIS",-17.15962,-56.759453,322.158,297.382,17.0388,100,1.01468,1.00693
2024-10-06,05:51:17,"AQUA","MODIS",-17.161053,-56.750114,336.652,298.409,36.0652,100,1.01431,1.00675
2024-10-06,05:51:17,"AQUA","MODIS",-17.169971,-56.751572,312.148,295.926,9.19765,83,1.01431,1.00675
2024-10-06,05:51:17,"AQUA","MODIS",-17.123592,-57.411667,331.892,297.694,30.3429,100,1.05177,1.02417
2024-10-06,05:51:17,"AQUA","MODIS",-17.125118,-57.401989,331.499,298.142,29.5902,100,1.05103,1.02383
2024-10-06,05:51:17,"AQUA","MODIS",-17.128164,-57.382664,354.707,300.28,75.9058,100,1.04958,1.02316
2024-10-06,05:51:17,"AQUA","MODIS",-17.129686,-57.373005,328.682,298.109,26.7398,100,1.04886,1.02283
2024-10-06,05:51:17,"AQUA","MODIS",-16.434889,-61.687374,313.075,295.239,25.0967,86,1.93263,1.35743
2024-10-06,05:51:17,"AQUA","MODIS",-17.149281,-57.425896,322.219,297.637,18.0344,89,1.05251,1.02451
2024-10-06,05:51:17,"AQUA","MODIS",-16.446838,-61.689716,313.997,295.979,27.1623,88,1.93263,1.35743
2024-10-06,05:51:17,"AQUA","MODIS",-17.159866,-57.417728,329.783,300.137,26.8595,100,1.05177,1.02417
2024-10-06,05:51:17,"AQUA","MODIS",-17.168928,-57.359753,313.6,296.908,10.3679,87,1.04744,1.02218
2024-10-06,05:51:17,"AQUA","MODIS",-16.503817,-61.744408,310.545,295.667,20.2278,80,1.94501,1.36135
2024-10-06,05:51:17,"AQUA","MODIS",-16.515114,-61.820339,312.517,295.456,24.8304,85,1.97031,1.36932
2024-10-06,05:51:17,"AQUA","MODIS",-17.824472,-53.782276,325.542,298.947,26.4324,100,1.14691,1.06684
2024-10-06,05:51:17,"AQUA","MODIS",-17.829189,-53.78828,328.522,299.357,31.2118,100,1.14691,1.06684
2024-10-06,05:51:17,"AQUA","MODIS",-17.83062,-53.777653,323.558,298.877,24.4203,100,1.14828,1.06744
2024-10-06,05:51:17,"AQUA","MODIS",-17.838692,-53.789398,314.326,298.592,13.7486,89,1.14691,1.06684
2024-10-06,05:51:17,"AQUA","MODIS",-17.840139,-53.778664,331.843,299.464,36.4657,100,1.14828,1.06744
2024-10-06,05:51:17,"AQUA","MODIS",-17.841604,-53.767799,312.602,297.055,12.3741,85,1.14965,1.06804
2024-10-06,05:51:17,"AQUA","MODIS",-16.234913,-63.862431,315.595,293.428,61.8363,92,2.8561,1.6134
2024-10-06,05:51:17,"AQUA","MODIS",-17.013819,-59.887043,314.022,296.923,15.1062,87,1.4046,1.1728
2024-10-06,05:51:17,"AQUA","MODIS",-16.539694,-62.6367,327.297,293.129,81.523,100,2.26808,1.45837
2024-10-06,05:51:17,"AQUA","MODIS",-16.543425,-62.616337,331.892,293.129,100.212,100,2.25949,1.45591
2024-10-06,05:51:17,"AQUA","MODIS",-17.024174,-59.888939,316.007,297.614,18.3508,91,1.4046,1.1728
2024-10-06,05:51:17,"AQUA","MODIS",-17.034538,-59.890778,325.496,298.085,33.4344,100,1.4046,1.1728
2024-10-06,05:51:17,"AQUA","MODIS",-17.036695,-59.877983,312.348,297.803,12.7307,82,1.40178,1.17171
2024-10-06,05:51:17,"AQUA","MODIS",-16.561556,-62.662823,321.605,293.413,62.2363,100,2.27674,1.46084
2024-10-06,05:51:17,"AQUA","MODIS",-16.565315,-62.642071,322.804,293.76,65.7405,100,2.26808,1.45837
2024-10-06,05:51:17,"AQUA","MODIS",-17.047049,-59.879826,325.744,297.633,33.8149,100,1.40178,1.17171
2024-10-06,05:51:17,"AQUA","MODIS",-17.049206,-59.866959,318.535,297.831,22.1787,97,1.39897,1.17062
2024-10-06,05:51:17,"AQUA","MODIS",-17.165197,-60.211601,317.738,295.537,21.1273,95,1.46778,1.19694
2024-10-06,05:51:17,"AQUA","MODIS",-17.230249,-60.313259,363.99,295.581,168.087,100,1.48729,1.20427
2024-10-06,05:51:17,"AQUA","MODIS",-17.232586,-60.299629,395.321,295.2,398.01,100,1.48399,1.20304
2024-10-06,05:51:17,"AQUA","MODIS",-17.304358,-59.878174,325.271,296.68,32.7989,100,1.38791,1.16631
2024-10-06,05:51:17,"AQUA","MODIS",-17.306517,-59.86541,335.825,298.386,54.2007,100,1.38518,1.16524
2024-10-06,05:51:17,"AQUA","MODIS",-17.308655,-59.852764,318.13,296.713,20.4338,96,1.38247,1.16418
2024-10-06,05:51:17,"AQUA","MODIS",-17.240885,-60.315178,340.418,294.446,72.4759,100,1.48729,1.20427
2024-10-06,05:51:17,"AQUA","MODIS",-17.243214,-60.301521,375.168,292.287,233.998,100,1.48399,1.20304
2024-10-06,05:51:17,"AQUA","MODIS",-17.318947,-59.854572,316.821,296.709,18.6218,93,1.38247,1.16418
2024-10-06,05:51:17,"AQUA","MODIS",-17.329237,-59.856377,319.782,296.423,22.3952,99,1.38247,1.16418
2024-10-06,05:51:17,"AQUA","MODIS",-17.339521,-59.858215,320.793,296.103,22.9939,99,1.38247,1.16418
2024-10-06,05:51:17,"AQUA","MODIS",-17.301456,-60.214973,318.425,296.752,22.5763,96,1.46142,1.19455
2024-10-06,05:51:17,"AQUA","MODIS",-12.642417,-53.123146,327.061,279.753,27.1432,100,1.09527,1.04395
2024-10-06,05:51:17,"AQUA","MODIS",-17.29431,-60.220524,311.453,296.141,12.5073,80,1.46142,1.19455
2024-10-06,05:51:17,"AQUA","MODIS",-17.304846,-60.222507,313.066,296.256,14.9436,84,1.46142,1.19455
2024-10-06,05:51:17,"AQUA","MODIS",-17.299059,-60.318882,315.916,290.825,20.8461,91,1.48399,1.20304
2024-10-06,05:51:17,"AQUA","MODIS",-17.514103,-59.607994,318.56,296.294,19.9436,97,1.32417,1.14108
2024-10-06,05:51:17,"AQUA","MODIS",-17.516186,-59.595688,320.148,296.633,22.1523,100,1.32181,1.14013
2024-10-06,05:51:17,"AQUA","MODIS",-17.524176,-59.609863,314.343,296.942,14.2544,87,1.32417,1.14108
2024-10-06,05:51:17,"AQUA","MODIS",-17.857111,-57.684917,318.775,299.464,14.7401,97,1.05944,1.02769
2024-10-06,05:51:17,"AQUA","MODIS",-17.866211,-57.686455,314.801,298.409,11.3474,89,1.05944,1.02769
2024-10-06,05:51:17,"AQUA","MODIS",-17.615837,-59.734241,312.989,295.08,13.812,84,1.3436,1.14884
2024-10-06,05:51:17,"AQUA","MODIS",-17.35043,-61.347679,325.266,297.136,47.8867,100,1.75076,1.29789
2024-10-06,05:51:17,"AQUA","MODIS",-17.353281,-61.331364,311.01,296.499,17.738,81,1.74584,1.29623
2024-10-06,05:51:17,"AQUA","MODIS",-17.625793,-59.800034,311.535,294.291,13.2014,80,1.35619,1.15384
2024-10-06,05:51:17,"AQUA","MODIS",-17.974192,-57.761822,311.699,298.704,8.09915,80,1.0635,1.02955
2024-10-06,05:51:17,"AQUA","MODIS",-17.683601,-59.638741,315.37,297.458,15.3966,90,1.32181,1.14013
2024-10-06,05:51:17,"AQUA","MODIS",-18.004814,-57.742481,317.026,299.845,11.3441,93,1.06104,1.02843
2024-10-06,05:51:17,"AQUA","MODIS",-18.062523,-57.732079,313.837,299.017,9.00328,86,1.05944,1.02769
2024-10-06,05:51:17,"AQUA","MODIS",-18.064054,-57.722275,320.245,300.308,14.9448,100,1.05864,1.02733
2024-10-06,05:51:17,"AQUA","MODIS",-18.067123,-57.702602,318.236,299.891,12.4656,96,1.05707,1.02661
2024-10-06,05:51:17,"AQUA","MODIS",-18.084311,-57.702122,314.178,300.002,9.1876,86,1.0563,1.02625
2024-10-06,05:51:17,"AQUA","MODIS",-17.826014,-59.339497,317.347,297.501,16.1052,94,1.26268,1.11604
2024-10-06,05:51:17,"AQUA","MODIS",-17.828005,-59.327671,317.134,297.751,16.1827,94,1.26066,1.1152
2024-10-06,05:51:17,"AQUA","MODIS",-17.837906,-59.329147,320.202,297.765,20.0508,100,1.26066,1.1152
2024-10-06,05:51:17,"AQUA","MODIS",-17.839884,-59.317348,315.595,297.628,14.6396,90,1.25865,1.11437
2024-10-06,05:51:17,"AQUA","MODIS",-18.120821,-57.64806,320.355,300.28,15.5612,100,1.05177,1.02417
2024-10-06,05:51:17,"AQUA","MODIS",-17.896814,-59.279167,327.97,298.212,30.7622,100,1.25072,1.11108
2024-10-06,05:51:17,"AQUA","MODIS",-17.898745,-59.267368,321.011,297.59,20.4108,100,1.24876,1.11027
2024-10-06,05:51:17,"AQUA","MODIS",-17.906551,-59.281425,318.179,297.491,16.2253,96,1.25072,1.11108
2024-10-06,05:51:17,"AQUA","MODIS",-17.908464,-59.269711,328.168,297.656,30.7649,100,1.24876,1.11027
2024-10-06,05:51:17,"AQUA","MODIS",-17.914078,-59.23534,318.094,298.812,16.0235,96,1.24296,1.10785
2024-10-06,05:51:17,"AQUA","MODIS",-17.915981,-59.223652,318.021,299.148,16.1212,96,1.24105,1.10706
2024-10-06,05:51:17,"AQUA","MODIS",-17.914446,-59.295013,322.826,298.718,21.9909,100,1.25268,1.1119
2024-10-06,05:51:17,"AQUA","MODIS",-17.916319,-59.283516,318.291,298.311,15.2593,90,1.25072,1.11108
2024-10-06,05:51:17,"AQUA","MODIS",-17.918201,-59.271946,316.603,297.685,13.3965,92,1.24876,1.11027
2024-10-06,05:51:17,"AQUA","MODIS",-17.920115,-59.260166,338.252,298.83,49.3009,100,1.24682,1.10946
2024-10-06,05:51:17,"AQUA","MODIS",-17.921993,-59.248596,319.033,298.404,17.366,98,1.24488,1.10866
2024-10-06,05:51:17,"AQUA","MODIS",-17.909977,-59.334789,312.273,296.904,9.92515,81,1.25865,1.11437
2024-10-06,05:51:17,"AQUA","MODIS",-17.915682,-59.300945,320.648,297.694,18.8785,93,1.25268,1.1119
2024-10-06,05:51:17,"AQUA","MODIS",-17.917616,-59.289463,321.492,298.905,19.942,100,1.25072,1.11108
2024-10-06,05:51:17,"AQUA","MODIS",-17.92152,-59.2663,330.903,298.592,34.3054,100,1.24682,1.10946
2024-10-06,05:51:17,"AQUA","MODIS",-17.923491,-59.254608,323.66,298.788,22.6469,100,1.24488,1.10866
2024-10-06,05:51:17,"AQUA","MODIS",-17.919788,-59.336727,314.561,297.127,11.9594,85,1.25865,1.11437
2024-10-06,05:51:17,"AQUA","MODIS",-17.943062,-59.258213,313.18,298.395,10.8731,80,1.24488,1.10866
2024-10-06,05:51:17,"AQUA","MODIS",-17.969198,-59.405991,318.062,297.694,16.7597,96,1.26882,1.11857
2024-10-06,05:51:17,"AQUA","MODIS",-17.979048,-59.407982,316.119,297.831,14.2889,92,1.26882,1.11857
2024-10-06,05:51:17,"AQUA","MODIS",-18.128996,-58.62978,313.094,298.297,9.96261,80,1.14828,1.06744
2024-10-06,05:51:17,"AQUA","MODIS",-18.894979,-54.549316,315.528,299.399,11.8151,91,1.08811,1.04073
2024-10-06,05:51:17,"AQUA","MODIS",-18.571077,-57.785774,312.519,298.531,7.82336,83,1.05401,1.0252
2024-10-06,05:51:17,"AQUA","MODIS",-18.650658,-57.275818,331.989,299.752,29.4476,100,1.02184,1.01028
2024-10-06,05:51:17,"AQUA","MODIS",-18.575527,-57.816753,321.167,299.129,16.6472,100,1.0563,1.02625
2024-10-06,05:51:17,"AQUA","MODIS",-18.577068,-57.806957,324.994,299.478,20.1971,100,1.05553,1.0259
2024-10-06,05:51:17,"AQUA","MODIS",-18.659609,-57.277321,338.622,300.842,39.0928,100,1.02184,1.01028
2024-10-06,05:51:17,"AQUA","MODIS",-18.661074,-57.267826,354.347,300.87,71.2734,100,1.02138,1.01007
2024-10-06,05:51:17,"AQUA","MODIS",-18.584614,-57.818317,325.451,299.692,20.7358,100,1.0563,1.02625
2024-10-06,05:51:17,"AQUA","MODIS",-18.586151,-57.808517,321.863,299.581,16.1292,100,1.05553,1.0259
2024-10-06,05:51:17,"AQUA","MODIS",-18.670025,-57.269325,355.85,300.87,74.6461,100,1.02138,1.01007
2024-10-06,05:51:17,"AQUA","MODIS",-18.671488,-57.259838,337.796,298.47,38.6587,100,1.02092,1.00985
2024-10-06,05:51:17,"AQUA","MODIS",-18.680435,-57.261337,315.804,297.255,12.073,91,1.02092,1.00985
2024-10-06,05:51:17,"AQUA","MODIS",-18.689383,-57.262836,313.818,296.994,9.80912,87,1.02092,1.00985
2024-10-06,05:51:17,"AQUA","MODIS",-18.698332,-57.264336,316.892,297.146,12.4067,94,1.02092,1.00985
2024-10-06,05:51:17,"AQUA","MODIS",-18.618393,-57.83078,315.723,297.892,11.5432,91,1.0563,1.02625
2024-10-06,05:51:17,"AQUA","MODIS",-18.728735,-57.363911,326.798,297.529,24.5493,100,1.02522,1.01186
2024-10-06,05:51:17,"AQUA","MODIS",-18.7377,-57.365425,316.1,296.799,13.2519,92,1.02522,1.01186
2024-10-06,05:51:17,"AQUA","MODIS",-18.739174,-57.3559,314.375,296.942,11.6105,88,1.02472,1.01163
2024-10-06,05:51:17,"AQUA","MODIS",-18.166908,-60.907394,322.603,295.533,35.8686,100,1.57263,1.23565
2024-10-06,05:51:17,"AQUA","MODIS",-18.169416,-60.892879,328.064,296.423,47.5583,100,1.56883,1.23428
2024-10-06,05:51:17,"AQUA","MODIS",-18.425737,-59.497982,333.468,298.217,40.4141,100,1.26471,1.11688
2024-10-06,05:51:17,"AQUA","MODIS",-18.427628,-59.486496,334.891,298.737,43.2071,100,1.26268,1.11604
2024-10-06,05:51:17,"AQUA","MODIS",-18.119827,-62.15543,311.134,295.557,22.345,82,1.9388,1.35939
2024-10-06,05:51:17,"AQUA","MODIS",-18.123039,-62.137619,354.569,298.999,185.798,100,1.93263,1.35743
2024-10-06,05:51:17,"AQUA","MODIS",-18.134996,-62.139996,315.198,296.428,31.0378,91,1.93263,1.35743
2024-10-06,05:51:17,"AQUA","MODIS",-18.860186,-57.824512,347.84,299.041,59.9863,100,1.05177,1.02417
2024-10-06,05:51:17,"AQUA","MODIS",-18.895247,-57.896725,316.063,298.751,12.3457,92,1.0563,1.02625
2024-10-06,05:51:17,"AQUA","MODIS",-20.544338,-47.47773,311.621,291.578,67.5201,83,3.46963,1.75279
2024-10-06,05:51:17,"AQUA","MODIS",-20.540121,-47.482006,316.201,291.658,86.9824,93,3.46963,1.75279
2024-10-06,05:51:17,"AQUA","MODIS",-20.594267,-49.390991,317.711,291.856,61.7297,96,2.48592,1.51869
2024-10-06,05:51:17,"AQUA","MODIS",-20.596737,-49.367455,314.334,290.754,50.8362,89,2.49636,1.52149
2024-10-06,05:51:17,"AQUA","MODIS",-19.324347,-59.175079,314.494,298.235,11.8616,85,1.18053,1.08142
2024-10-06,05:51:17,"AQUA","MODIS",-19.341644,-59.189587,321.632,299.111,18.1824,99,1.1821,1.0821
2024-10-06,05:51:17,"AQUA","MODIS",-19.349388,-59.202358,323.716,298.512,22.5395,100,1.18368,1.08277
2024-10-06,05:51:17,"AQUA","MODIS",-20.461163,-51.302956,317.006,293.858,34.9672,94,1.78093,1.30804
2024-10-06,05:51:17,"AQUA","MODIS",-20.463129,-51.285931,325.378,293.897,54.4352,100,1.78608,1.30975
2024-10-06,05:51:17,"AQUA","MODIS",-19.358967,-59.204071,317.586,298.475,14.9278,95,1.18368,1.08277
2024-10-06,05:51:17,"AQUA","MODIS",-19.360788,-59.19302,320.767,299.306,18.2586,100,1.1821,1.0821
2024-10-06,05:51:17,"AQUA","MODIS",-20.472805,-51.30447,376.696,297.727,327.61,100,1.78093,1.30804
2024-10-06,05:51:17,"AQUA","MODIS",-20.474771,-51.28759,379.939,300.87,358.693,100,1.78608,1.30975
2024-10-06,05:51:17,"AQUA","MODIS",-20.476751,-51.270576,314.745,292.48,30.8409,90,1.79125,1.31148
2024-10-06,05:51:17,"AQUA","MODIS",-19.416103,-59.243034,311.44,296.213,9.56034,80,1.18685,1.08414
2024-10-06,05:51:17,"AQUA","MODIS",-20.525124,-60.58913,311.952,297.07,12.5444,82,1.36392,1.1569
2024-10-06,05:51:17,"AQUA","MODIS",-21.424183,-57.250366,323.212,299.975,18.0492,100,1.00154,1.00073
2024-10-06,05:51:17,"AQUA","MODIS",-21.265757,-59.090237,312.168,296.642,9.65305,81,1.11173,1.05132
2024-10-06,05:51:17,"AQUA","MODIS",-21.275064,-59.091938,321.414,297.387,18.829,100,1.11173,1.05132
2024-10-06,05:51:17,"AQUA","MODIS",-23.960655,-57.242607,313.029,295.825,10.883,86,1.00315,1.00149
2024-10-06,05:51:17,"AQUA","MODIS",-23.962084,-57.232914,313.8,295.537,11.3859,88,1.00332,1.00157
2024-10-06,05:51:17,"AQUA","MODIS",-23.803604,-61.149727,312.346,294.087,13.8884,82,1.30561,1.13359
2024-10-06,05:51:17,"AQUA","MODIS",-23.803246,-61.143578,324.064,294.398,29.6525,100,1.30334,1.13268
2024-10-06,05:51:17,"AQUA","MODIS",-25.034943,-54.082462,311.069,292.356,15.5381,82,1.34112,1.14786
2024-10-06,05:51:17,"AQUA","MODIS",-25.184258,-56.814644,316.383,292.159,15.3175,93,1.02779,1.01306
2024-10-06,05:51:17,"AQUA","MODIS",-26.285622,-56.835537,314.251,290.699,13.8471,89,1.04134,1.01936
2024-10-07,06:30:59,"AQUA","MODIS",-10.877882,-63.892941,318.2,277.659,15.988,96,1.01584,1.00747
2024-10-07,06:30:59,"AQUA","MODIS",-10.839304,-68.356339,316.092,283.157,23.3179,93,1.38791,1.16631
2024-10-07,06:30:59,"AQUA","MODIS",-11.244516,-66.297806,333.422,292.499,35.5933,100,1.06771,1.03147
2024-10-07,06:30:59,"AQUA","MODIS",-11.536815,-65.049263,315.246,289.753,12.5897,91,1.00179,1.00085
2024-10-07,06:30:59,"AQUA","MODIS",-11.697203,-64.032135,317.679,287.532,14.8748,95,1.01745,1.00823
2024-10-07,06:30:59,"AQUA","MODIS",-11.554007,-65.242706,313.031,290.91,9.98284,86,1.00534,1.00253
2024-10-07,06:30:59,"AQUA","MODIS",-12.086909,-66.943802,317.713,294.916,15.2504,96,1.11289,1.05183
2024-10-07,06:30:59,"AQUA","MODIS",-12.680932,-63.084103,320.786,282.51,21.2728,100,1.10607,1.04879
2024-10-07,06:30:59,"AQUA","MODIS",-12.570141,-66.748772,317.275,296.809,15.4077,95,1.08128,1.03764
2024-10-07,06:30:59,"AQUA","MODIS",-12.764716,-65.537041,321.47,294.698,15.4971,100,1.00604,1.00286
2024-10-07,06:30:59,"AQUA","MODIS",-12.766085,-65.527969,319.437,293.975,14.082,99,1.0058,1.00274
2024-10-07,06:30:59,"AQUA","MODIS",-12.774961,-65.529343,342.546,296.728,44.5215,100,1.0058,1.00274
2024-10-07,06:30:59,"AQUA","MODIS",-12.776328,-65.520271,316.845,291.234,11.5255,94,1.00557,1.00263
2024-10-07,06:30:59,"AQUA","MODIS",-12.785055,-65.528397,331.351,294.067,30.0045,100,1.00557,1.00263
2024-10-07,06:30:59,"AQUA","MODIS",-12.786431,-65.519333,323.228,293.315,20.2522,100,1.00534,1.00253
2024-10-07,06:30:59,"AQUA","MODIS",-12.810767,-65.718399,313.586,294.077,9.30063,87,1.01115,1.00527
2024-10-07,06:30:59,"AQUA","MODIS",-12.83746,-65.722557,356.753,297.093,76.1271,100,1.01115,1.00527
2024-10-07,06:30:59,"AQUA","MODIS",-12.901661,-65.43161,319.861,284.894,16.1951,99,1.00298,1.00141
2024-10-07,06:30:59,"AQUA","MODIS",-12.910526,-65.432976,316.281,284.518,12.9824,93,1.00298,1.00141
2024-10-07,06:30:59,"AQUA","MODIS",-12.742537,-66.949646,312.514,296.265,10.4379,85,1.09737,1.04489
2024-10-07,06:30:59,"AQUA","MODIS",-13.749878,-60.632652,323.722,272.135,42.3026,100,1.60393,1.2469
2024-10-07,06:30:59,"AQUA","MODIS",-13.782539,-60.657658,404.941,276.782,557.699,100,1.59993,1.24547
2024-10-07,06:30:59,"AQUA","MODIS",-13.784424,-60.643082,345.64,271.32,101.611,100,1.60393,1.2469
2024-10-07,06:30:59,"AQUA","MODIS",-13.420682,-64.161179,310.347,282.12,10.548,80,1.02994,1.01407
2024-10-07,06:30:59,"AQUA","MODIS",-13.289303,-65.914497,318.549,287.061,13.2909,81,1.01431,1.00675
2024-10-07,06:30:59,"AQUA","MODIS",-13.301012,-65.897591,335.605,290.116,34.3849,100,1.01357,1.0064
2024-10-07,06:30:59,"AQUA","MODIS",-13.302411,-65.888435,327.838,288.854,23.994,100,1.01321,1.00624
2024-10-07,06:30:59,"AQUA","MODIS",-13.311317,-65.889832,330.449,287.604,27.8569,100,1.01321,1.00624
2024-10-07,06:30:59,"AQUA","MODIS",-13.945399,-63.004105,318.146,269.572,22.1219,96,1.14691,1.06684
2024-10-07,06:30:59,"AQUA","MODIS",-13.946861,-62.993683,312.242,268.354,16.0721,84,1.14828,1.06744
2024-10-07,06:30:59,"AQUA","MODIS",-14.209014,-62.133316,318.37,278.731,21.2929,95,1.29003,1.12727
2024-10-07,06:30:59,"AQUA","MODIS",-14.21902,-62.13467,336.393,280.599,51.8005,100,1.29003,1.12727
2024-10-07,06:30:59,"AQUA","MODIS",-14.220591,-62.122963,327.573,281.149,34.2007,100,1.29222,1.12816
2024-10-07,06:30:59,"AQUA","MODIS",-14.229021,-62.136063,339.31,281.505,59.1993,100,1.29003,1.12727
2024-10-07,06:30:59,"AQUA","MODIS",-14.230598,-62.124359,357.56,284.274,113.617,100,1.29222,1.12816
2024-10-07,06:30:59,"AQUA","MODIS",-14.232187,-62.112576,324.955,279.586,31.4127,100,1.29442,1.12905
2024-10-07,06:30:59,"AQUA","MODIS",-14.156974,-63.014954,337.628,277.489,47.3348,100,1.15104,1.06865
2024-10-07,06:30:59,"AQUA","MODIS",-14.164514,-63.000332,316.99,279.19,17.8837,94,1.15384,1.06987
2024-10-07,06:30:59,"AQUA","MODIS",-14.257654,-62.819016,327.198,285.695,28.404,96,1.18053,1.08142
2024-10-07,06:30:59,"AQUA","MODIS",-14.259152,-62.808281,331.153,286.432,34.5325,99,1.1821,1.0821
2024-10-07,06:30:59,"AQUA","MODIS",-13.662947,-66.909309,318.532,295.849,16.9548,97,1.07297,1.03387
2024-10-07,06:30:59,"AQUA","MODIS",-13.664449,-66.899612,321.849,298.245,20.3947,100,1.07208,1.03346
2024-10-07,06:30:59,"AQUA","MODIS",-14.270809,-62.864552,313.642,284.295,13.3109,84,1.17436,1.07876
2024-10-07,06:30:59,"AQUA","MODIS",-13.688879,-66.969955,339.35,299.134,44.1326,100,1.07752,1.03594
2024-10-07,06:30:59,"AQUA","MODIS",-13.690413,-66.96022,340.884,301.79,46.7133,100,1.0766,1.03552
2024-10-07,06:30:59,"AQUA","MODIS",-14.304335,-62.788521,328.062,287.397,30.3848,100,1.18685,1.08414
2024-10-07,06:30:59,"AQUA","MODIS",-14.313949,-62.789898,320.825,285.737,20.022,91,1.18685,1.08414
2024-10-07,06:30:59,"AQUA","MODIS",-14.322078,-62.802071,338.988,291.573,47.5798,100,1.18526,1.08345
2024-10-07,06:30:59,"AQUA","MODIS",-14.331683,-62.803471,338.662,291.533,47.2893,100,1.18526,1.08345
2024-10-07,06:30:59,"AQUA","MODIS",-14.333174,-62.79269,336.737,288.18,45.5641,100,1.18685,1.08414
2024-10-07,06:30:59,"AQUA","MODIS",-14.286857,-63.329788,312.161,281.286,11.5906,84,1.1164,1.05339
2024-10-07,06:30:59,"AQUA","MODIS",-14.360508,-62.807606,321.413,284.248,22.021,100,1.18526,1.08345
2024-10-07,06:30:59,"AQUA","MODIS",-14.418787,-62.55315,327.892,287.397,33.1287,100,1.22614,1.10081
2024-10-07,06:30:59,"AQUA","MODIS",-14.383415,-63.812111,323.058,275.091,23.5008,100,1.07031,1.03266
2024-10-07,06:30:59,"AQUA","MODIS",-14.53943,-63.089748,319.287,286.5,18.5284,98,1.15243,1.06925
2024-10-07,06:30:59,"AQUA","MODIS",-14.579633,-62.867775,341.344,293.1,53.1849,100,1.18368,1.08277
2024-10-07,06:30:59,"AQUA","MODIS",-14.561312,-63.071434,321.982,284.248,21.3675,100,1.15525,1.07048
2024-10-07,06:30:59,"AQUA","MODIS",-14.581847,-62.922813,335.294,288.482,39.6952,100,1.17589,1.07942
2024-10-07,06:30:59,"AQUA","MODIS",-14.583326,-62.912083,331.252,287.159,31.3076,100,1.17743,1.08009
2024-10-07,06:30:59,"AQUA","MODIS",-14.58481,-62.90131,327.076,289.49,24.2805,100,1.17897,1.08075
2024-10-07,06:30:59,"AQUA","MODIS",-14.586287,-62.890579,334.936,292.534,37.6188,100,1.18053,1.08142
2024-10-07,06:30:59,"AQUA","MODIS",-14.587764,-62.879852,330.041,293.247,29.6182,87,1.1821,1.0821
2024-10-07,06:30:59,"AQUA","MODIS",-14.591422,-62.924183,332.808,288.839,35.2629,100,1.17589,1.07942
2024-10-07,06:30:59,"AQUA","MODIS",-14.592906,-62.913456,372.689,291.97,152.693,100,1.17743,1.08009
2024-10-07,06:30:59,"AQUA","MODIS",-14.594397,-62.902683,333.515,289.012,35.3415,100,1.17897,1.08075
2024-10-07,06:30:59,"AQUA","MODIS",-14.604601,-62.969688,313.245,289.19,12.198,87,1.16982,1.0768
2024-10-07,06:30:59,"AQUA","MODIS",-14.606088,-62.959042,315.772,289.363,14.3084,92,1.17132,1.07745
2024-10-07,06:30:59,"AQUA","MODIS",-14.539955,-64.005615,323.686,290.85,21.4333,100,1.05707,1.02661
2024-10-07,06:30:59,"AQUA","MODIS",-14.549057,-64.006966,319.8,290.664,16.866,96,1.05707,1.02661
2024-10-07,06:30:59,"AQUA","MODIS",-14.71734,-62.816914,320.825,290.408,20.2549,99,1.19496,1.0876
2024-10-07,06:30:59,"AQUA","MODIS",-14.555387,-64.027519,312.885,289.18,11.0471,82,1.05553,1.0259
2024-10-07,06:30:59,"AQUA","MODIS",-14.638529,-63.446804,331.989,291.08,35.0222,100,1.11173,1.05132
2024-10-07,06:30:59,"AQUA","MODIS",-14.726995,-62.818241,333.092,292.697,38.9077,100,1.19496,1.0876
