Dia,Hora,Satelite,Instrumento,Latitud,Longitud,FP_T21,FP_T31,FP_Power,FP_Confidence,SCAN,TRACK,EsFuego_Pred,Probabilidad_No_Fuego,Probabilidad_Fuego
2024-10-17,06:38:49,AQUA,MODIS,-15.665792,-63.731125,302.354,288.788,8.411,49,1.37709,1.16208,0,97.0,3.0
2024-10-17,06:38:49,AQUA,MODIS,-15.821314,-64.170105,319.061,290.534,24.864,98,1.29885,1.13086,1,0.0,100.0
2024-10-17,06:38:49,AQUA,MODIS,-15.673743,-65.80925,300.427,288.865,3.69149,25,1.07297,1.03387,0,100.0,0.0
2024-10-17,06:38:49,AQUA,MODIS,-15.675152,-65.799423,302.489,289.256,4.98463,49,1.07387,1.03428,0,99.0,1.0
2024-10-17,06:38:49,AQUA,MODIS,-16.113194,-63.411381,300.76,289.277,7.63342,33,1.46778,1.19694,0,96.0,4.0
2024-10-17,06:38:49,AQUA,MODIS,-16.438421,-62.91436,300.853,288.64,8.61526,34,1.60795,1.24833,0,97.0,3.0
2024-10-17,06:38:49,AQUA,MODIS,-16.449516,-62.915836,300.496,288.538,8.19078,28,1.60795,1.24833,0,99.0,1.0
2024-10-17,06:38:49,AQUA,MODIS,-16.539736,-62.65081,301.386,288.523,9.81787,41,1.68473,1.27531,0,94.0,6.0
2024-10-17,06:38:49,AQUA,MODIS,-16.541695,-62.635368,300.452,288.701,8.72224,28,1.68925,1.27687,0,96.0,4.0
2024-10-17,06:38:49,AQUA,MODIS,-16.310511,-64.561447,308.971,288.333,11.8016,76,1.24876,1.11027,1,10.0,90.0
2024-10-17,06:38:49,AQUA,MODIS,-16.320372,-64.562843,315.76,288.395,18.6623,92,1.24876,1.11027,1,0.0,100.0
2024-10-17,06:38:49,AQUA,MODIS,-19.403923,-59.664635,303.677,290.649,29.7252,56,3.12561,1.67705,1,7.000000000000001,93.0
2024-10-17,06:38:49,AQUA,MODIS,-21.903509,-58.736382,304.467,270.835,63.6139,60,3.9464,1.84901,1,3.0,97.0
2024-10-17,06:38:49,AQUA,MODIS,-32.803551,-70.947212,316.1,280.864,18.744,93,1.01115,1.00527,1,2.0,98.0
2024-10-18,17:47:31,AQUA,MODIS,-38.045078,-57.684448,316.27,300.053,69.0126,66,4.1347,1.88458,1,2.0,98.0
2024-10-18,17:47:31,AQUA,MODIS,-38.05928,-57.687569,317.365,300.039,79.2235,68,4.1347,1.88458,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-28.048153,-57.681595,316.882,286.344,76.0499,67,3.29794,1.71571,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-28.050711,-57.714977,315.54,282.103,72.1692,64,3.3162,1.71972,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-23.355215,-47.884754,317.376,281.384,12.4377,72,1.04333,1.02028,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-22.514042,-44.109573,315.226,294.199,11.4035,49,1.70299,1.28161,0,91.0,9.0
2024-10-18,17:47:31,AQUA,MODIS,-20.260986,-48.116615,327.387,306.072,9.49913,60,1.08613,1.03983,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-19.454241,-46.549572,325.334,291.389,28.4606,68,1.33378,1.14493,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-18.973423,-47.121796,324.655,303.659,15.9329,78,1.25466,1.11272,1,8.0,92.0
2024-10-18,17:47:31,AQUA,MODIS,-18.898949,-47.297306,319.256,301.543,10.0723,55,1.2298,1.10235,1,8.0,92.0
2024-10-18,17:47:31,AQUA,MODIS,-18.763735,-47.356762,325.213,302.177,17.8803,45,1.22614,1.10081,0,87.0,13.0
2024-10-18,17:47:31,AQUA,MODIS,-18.752169,-47.347099,336.909,300.722,39.7265,87,1.22797,1.10158,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-19.640701,-57.004066,372.391,286.729,378.945,100,2.28546,1.46332,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-19.642977,-57.025581,362.025,288.056,270.029,94,2.29426,1.46582,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-19.627668,-57.005657,328.038,286.677,50.1209,59,2.28546,1.46332,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-19.643244,-57.008762,380.607,287.552,484.332,94,2.28546,1.46332,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-19.630209,-57.010326,327.621,287.542,49.8252,47,2.28546,1.46332,0,85.0,15.0
2024-10-18,17:47:31,AQUA,MODIS,-17.935947,-45.29929,315.97,282.521,23.1443,35,1.72173,1.28803,0,77.0,23.0
2024-10-18,17:47:31,AQUA,MODIS,-18.59922,-49.501553,365.851,307.775,88.0706,100,1.01872,1.00882,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-18.600647,-49.511024,348.516,306.709,42.6016,93,1.01829,1.00862,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-18.032658,-48.391735,323.686,302.929,9.92722,67,1.11405,1.05235,1,4.0,96.0
2024-10-18,17:47:31,AQUA,MODIS,-16.663067,-41.896931,323.526,302.857,47.7017,71,3.29794,1.71571,1,4.0,96.0
2024-10-18,17:47:31,AQUA,MODIS,-17.88315,-48.986504,325.4,301.817,12.0264,60,1.06104,1.02843,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.357281,-52.006668,349.618,303.799,53.5585,95,1.04815,1.0225,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.348211,-52.007999,327.611,303.2,15.5526,77,1.04815,1.0225,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.787994,-50.978313,323.452,301.817,10.3006,62,1.00109,1.00052,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-17.246979,-57.328278,349.212,302.309,136.716,82,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.229479,-57.288715,399.198,301.356,748.185,100,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.231783,-57.30925,424.961,311.76,1355.41,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.234095,-57.329872,348.195,303.313,131.809,94,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.176569,-56.933052,353.956,294.722,180.346,91,2.07899,1.40278,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-17.178747,-56.952312,324.337,297.344,35.2066,62,2.08621,1.40496,1,17.0,83.0
2024-10-18,17:47:31,AQUA,MODIS,-17.218922,-57.310852,364.765,302.104,266.435,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.221212,-57.331467,336.522,300.736,64.3103,86,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.206064,-57.312466,344.845,301.062,113.066,92,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.494724,-60.120773,325.696,292.938,105.145,75,3.70452,1.80136,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.229822,-57.295723,410.128,306.542,975.07,100,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.232279,-57.316242,383.823,310.62,487.889,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.234743,-57.336838,332.28,302.109,42.8118,83,2.23411,1.44861,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-17.174311,-56.940365,351.74,297.307,163.005,96,2.07899,1.40278,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.21698,-57.297298,343.278,299.488,109.292,91,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.219416,-57.317825,362.374,303.187,242.414,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.221857,-57.338409,326.439,299.938,19.5103,51,2.23411,1.44861,1,5.0,95.0
2024-10-18,17:47:31,AQUA,MODIS,-17.157257,-56.903606,332.328,291.354,66.4517,62,2.06471,1.39845,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-17.204138,-57.298889,326.65,299.297,28.6503,50,2.21752,1.44381,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-17.206553,-57.319416,343.64,302.363,104.853,91,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.191296,-57.300476,377.24,301.89,405.52,100,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.193689,-57.321003,340.066,301.74,86.7181,89,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.498236,-60.093437,319.127,291.702,67.4464,58,3.6819,1.79679,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-17.501734,-60.127407,320.309,293.031,74.9558,65,3.70452,1.80136,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.200048,-57.489632,338.907,298.306,103.662,76,2.29426,1.46582,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.202482,-57.51086,347.186,297.77,160.223,93,2.30312,1.46833,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.165615,-57.303661,327.066,299.092,32.6553,63,2.21752,1.44381,1,5.0,95.0
2024-10-18,17:47:31,AQUA,MODIS,-17.167963,-57.324184,325.188,301.058,24.9271,39,2.22579,1.44621,0,86.0,14.000000000000002
2024-10-18,17:47:31,AQUA,MODIS,-17.068714,-57.362289,334.711,299.306,73.2185,62,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.038368,-57.324364,328.817,295.758,41.294,51,2.21752,1.44381,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-17.042952,-57.365498,330.296,294.834,45.9413,45,2.23411,1.44861,0,92.0,8.0
2024-10-18,17:47:31,AQUA,MODIS,-17.045252,-57.386158,329.887,299.18,48.8082,26,2.24251,1.45103,0,72.0,28.000000000000004
2024-10-18,17:47:31,AQUA,MODIS,-17.025532,-57.325977,346.954,297.779,133.982,93,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.027798,-57.3465,416.8,302.875,1138.58,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.030069,-57.367088,345.054,298.334,117.397,92,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.038698,-57.331184,349.118,295.969,146.63,71,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.043587,-57.372265,333.655,296.28,60.5525,69,2.23411,1.44861,1,4.0,96.0
2024-10-18,17:47:31,AQUA,MODIS,-17.02586,-57.332779,383.54,298.877,492.31,100,2.21752,1.44381,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.028276,-57.353275,402.036,303.078,804.752,100,2.22579,1.44621,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.030701,-57.373837,328.571,297.746,35.5444,28,2.23411,1.44861,0,50.0,50.0
2024-10-18,17:47:31,AQUA,MODIS,-17.007324,-57.397678,336.262,299.357,65.7656,86,2.24251,1.45103,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-17.016949,-57.481075,341.344,300.109,105.101,76,2.27674,1.46084,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.992052,-57.378616,354.707,300.026,180.9,97,2.23411,1.44861,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.994419,-57.399273,382.743,303.583,479.484,100,2.24251,1.45103,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.003958,-57.482677,336.608,301.026,74.705,63,2.27674,1.46084,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-17.006361,-57.503731,343.855,301.113,129.057,82,2.28546,1.46332,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.981514,-57.400856,333.328,299.678,51.0806,73,2.24251,1.45103,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-17.27129,-60.447701,320.431,293.77,80.1761,64,3.89561,1.83919,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-17.261183,-60.416595,319.501,292.262,72.9987,56,3.87069,1.83434,1,3.0,97.0
2024-10-18,17:47:31,AQUA,MODIS,-17.264872,-60.452621,318.049,293.653,63.8698,48,3.89561,1.83919,0,93.0,7.000000000000001
2024-10-18,17:47:31,AQUA,MODIS,-16.950394,-57.689404,317.458,295.302,28.1138,42,2.35783,1.48367,0,79.0,21.0
2024-10-18,17:47:31,AQUA,MODIS,-16.957178,-57.867836,324.023,298.774,31.6054,50,2.43502,1.50493,1,21.0,79.0
2024-10-18,17:47:31,AQUA,MODIS,-16.876537,-57.273937,339.908,298.999,94.3793,85,2.18509,1.43436,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.878847,-57.29414,335.472,297.887,68.9229,79,2.19311,1.43671,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.917027,-57.872711,323.823,298.578,30.2989,32,2.43502,1.50493,0,65.0,35.0
2024-10-18,17:47:31,AQUA,MODIS,-16.901215,-57.85191,340.144,296.242,109.712,88,2.42509,1.50222,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-16.905235,-57.858227,325.954,297.609,41.9183,42,2.42509,1.50222,0,77.0,23.0
2024-10-18,17:47:31,AQUA,MODIS,-16.891872,-57.859837,326.956,295.835,47.6845,62,2.42509,1.50222,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-16.454769,-55.926266,323.73,297.991,22.4933,42,1.70299,1.28161,0,74.0,26.0
2024-10-18,17:47:31,AQUA,MODIS,-15.163321,-47.948074,317.938,297.557,11.4257,69,1.27506,1.12114,1,6.0,94.0
2024-10-18,17:47:31,AQUA,MODIS,-15.339135,-51.220181,343.496,303.538,36.765,91,1.00037,1.00017,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-15.747221,-54.83622,319.642,298.104,14.8256,54,1.39618,1.16953,1,4.0,96.0
2024-10-18,17:47:31,AQUA,MODIS,-15.748881,-54.849277,334.118,299.752,40.4693,85,1.39897,1.17062,1,0.0,100.0
2024-10-18,17:47:31,AQUA,MODIS,-14.849271,-48.60947,315.901,295.041,6.23971,43,1.1821,1.0821,0,87.0,13.0
2024-10-18,17:47:31,AQUA,MODIS,-14.561331,-49.717815,321.8,297.501,11.8937,71,1.06516,1.03031,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-14.562809,-49.727451,327.031,298.704,18.8456,78,1.06433,1.02993,1,1.0,99.0
2024-10-18,17:47:31,AQUA,MODIS,-14.51719,-49.731636,326.979,298.273,18.4883,70,1.06516,1.03031,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-39.152237,-72.31237,306.359,293.707,5.8845,61,1.12361,1.05659,0,65.0,35.0
2024-10-18,19:25:42,AQUA,MODIS,-38.985641,-72.646072,304.866,291.901,4.89174,49,1.15104,1.06865,0,99.0,1.0
2024-10-18,19:25:42,AQUA,MODIS,-38.721375,-72.56884,305.09,289.94,5.70058,36,1.13624,1.06216,0,84.0,16.0
2024-10-18,19:25:42,AQUA,MODIS,-38.521507,-72.43647,303.219,290.779,4.35351,55,1.11877,1.05445,1,22.0,78.0
2024-10-18,19:25:42,AQUA,MODIS,-38.442223,-71.890121,306.117,293.257,5.15687,38,1.07297,1.03387,0,90.0,10.0
2024-10-18,19:25:42,AQUA,MODIS,-38.115715,-70.700417,318.536,306.775,7.49058,58,1.01051,1.00496,1,2.0,98.0
2024-10-18,19:25:42,AQUA,MODIS,-38.23278,-72.332428,304.26,292.608,4.06076,47,1.10275,1.04731,0,79.0,21.0
2024-10-18,19:25:42,AQUA,MODIS,-37.953342,-72.445419,305.516,293.521,4.24852,27,1.10607,1.04879,0,98.0,2.0
2024-10-18,19:25:42,AQUA,MODIS,-37.668941,-72.026466,305.886,293.222,4.2186,34,1.06771,1.03147,0,98.0,2.0
2024-10-18,19:25:42,AQUA,MODIS,-37.726067,-72.55481,315.559,301.571,10.1845,74,1.11059,1.05081,1,4.0,96.0
2024-10-18,19:25:42,AQUA,MODIS,-37.171883,-72.951836,308.067,296.409,5.26129,47,1.13365,1.06103,0,93.0,7.000000000000001
2024-10-18,19:25:42,AQUA,MODIS,-36.744102,-72.46714,310.888,299.031,4.85152,39,1.08128,1.03764,0,87.0,13.0
2024-10-18,19:25:42,AQUA,MODIS,-36.538734,-72.084557,310.034,299.85,4.25173,64,1.05103,1.02383,1,25.0,75.0
2024-10-18,19:25:42,AQUA,MODIS,-36.455692,-71.606499,310.038,298.709,7.756,63,1.02522,1.01186,1,16.0,84.0
2024-10-18,19:25:42,AQUA,MODIS,-35.840126,-71.605827,313.51,302.241,4.21111,39,1.01829,1.00862,0,95.0,5.0
2024-10-18,19:25:42,AQUA,MODIS,-34.149071,-62.853935,357.741,293.08,266.021,99,2.34853,1.48108,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-34.13615,-62.858082,331.549,291.906,92.0671,84,2.34853,1.48108,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-35.112823,-71.282028,313.336,303.056,3.43668,49,1.00407,1.00193,0,93.0,7.000000000000001
2024-10-18,19:25:42,AQUA,MODIS,-34.567066,-71.006012,325.63,305.608,15.0605,61,1.00003,1.00001,1,1.0,99.0
2024-10-18,19:25:42,AQUA,MODIS,-34.556484,-71.003822,328.962,304.032,21.1267,79,1.00002,1.00001,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-34.558044,-71.014565,325.394,302.762,17.6491,78,1.00003,1.00001,1,1.0,99.0
2024-10-18,19:25:42,AQUA,MODIS,-34.58448,-71.453018,330.752,306.235,22.4092,84,1.00448,1.00212,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-34.105518,-70.452164,322.063,309.061,9.05204,50,1.00812,1.00384,1,7.000000000000001,93.0
2024-10-18,19:25:42,AQUA,MODIS,-34.107132,-70.462845,328.145,309.975,15.8682,78,1.00784,1.00371,1,2.0,98.0
2024-10-18,19:25:42,AQUA,MODIS,-32.886654,-68.661324,322.027,303.074,12.4184,66,1.15243,1.06925,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-32.805996,-70.952141,316.873,306.81,6.48429,59,1.00512,1.00242,1,6.0,94.0
2024-10-18,19:25:42,AQUA,MODIS,-32.07737,-68.379181,326.017,308.409,14.4418,70,1.21716,1.09703,1,2.0,98.0
2024-10-18,19:25:42,AQUA,MODIS,-29.904715,-62.69157,316.159,298.132,37.0628,50,3.07729,1.66594,1,5.0,95.0
2024-10-18,19:25:42,AQUA,MODIS,-28.168335,-66.237076,333.468,312.14,34.8716,82,1.94501,1.36135,1,0.0,100.0
2024-10-18,19:25:42,AQUA,MODIS,-24.151314,-66.927917,331.598,309.637,47.7508,79,2.14592,1.42282,1,1.0,99.0
2024-10-19,06:21:34,AQUA,MODIS,-12.780765,-68.204971,302.772,290.679,12.2871,51,2.01632,1.38363,1,34.0,66.0
2024-10-19,06:21:34,AQUA,MODIS,-38.217125,-68.633301,301.179,286.776,6.51005,38,1.00005,1.00002,0,95.0,5.0
2024-10-19,06:21:34,AQUA,MODIS,-34.103027,-70.45575,300.236,283.296,8.35882,22,1.16982,1.0768,0,96.0,4.0
2024-10-19,06:21:34,AQUA,MODIS,-13.616563,-67.637444,311.093,290.353,21.7655,82,1.76069,1.30124,1,3.0,97.0
2024-10-19,06:21:34,AQUA,MODIS,-13.613857,-67.653328,307.075,290.081,15.3092,70,1.7657,1.30293,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-31.809259,-58.873219,313.702,302.957,6.61815,60,1.0635,1.02955,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-36.780754,-59.865765,314.409,301.58,6.759,39,1.31711,1.13824,0,99.0,1.0
2024-10-19,18:24:05,AQUA,MODIS,-36.629192,-59.683334,327.648,303.879,27.3269,80,1.28354,1.12461,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-34.288929,-54.532001,327.102,301.543,22.8361,81,1.06685,1.03108,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-34.290791,-54.543427,328.788,299.729,25.3433,83,1.06601,1.0307,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-34.648106,-60.474319,314.673,302.1,5.0509,26,1.33378,1.14493,0,96.0,4.0
2024-10-19,18:24:05,AQUA,MODIS,-34.757908,-62.300705,324.308,305.617,28.1648,72,1.7123,1.28481,1,2.0,98.0
2024-10-19,18:24:05,AQUA,MODIS,-34.156662,-57.739799,321.183,301.081,11.9212,73,1.03161,1.01484,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-34.158161,-57.750847,351.384,304.831,60.4331,96,1.03218,1.01511,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-34.426033,-61.602127,349.055,306.981,96.8636,94,1.53558,1.22216,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-33.896282,-61.100849,311.465,299.947,4.44421,29,1.41317,1.17611,0,88.0,12.0
2024-10-19,18:24:05,AQUA,MODIS,-33.040905,-57.853252,318.769,304.175,11.0358,59,1.02326,1.01095,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-33.04549,-61.173069,312.852,300.229,7.5513,48,1.39065,1.16738,0,98.0,2.0
2024-10-19,18:24:05,AQUA,MODIS,-32.355755,-60.571033,314.798,303.722,8.1186,57,1.26471,1.11688,1,33.0,67.0
2024-10-19,18:24:05,AQUA,MODIS,-31.816423,-60.305988,320.571,307.265,12.197,70,1.21015,1.09406,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-31.646582,-59.525364,313.983,301.479,8.50543,55,1.11522,1.05287,1,11.0,89.0
2024-10-19,18:24:05,AQUA,MODIS,-31.462898,-60.492832,317.849,307.033,9.65162,56,1.22432,1.10005,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-31.464426,-60.505592,317.825,306.977,10.1923,55,1.22614,1.10081,1,4.0,96.0
2024-10-19,18:24:05,AQUA,MODIS,-31.453077,-60.494457,351.621,308.863,75.1838,72,1.22432,1.10005,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-31.454599,-60.507221,353.9,310.193,83.569,73,1.22614,1.10081,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-31.109192,-60.269382,327.431,305.758,23.134,78,1.18368,1.08277,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-31.110722,-60.28167,320.212,305.422,13.2044,68,1.18526,1.08345,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-31.027897,-60.277172,323.117,308.491,15.604,72,1.1821,1.0821,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-30.817944,-59.233528,313.724,303.119,6.7165,55,1.07208,1.03346,1,3.0,97.0
2024-10-19,18:24:05,AQUA,MODIS,-30.71772,-59.365784,320.285,303.151,12.1531,70,1.08033,1.03721,1,2.0,98.0
2024-10-19,18:24:05,AQUA,MODIS,-30.549763,-59.141636,318.154,305.586,9.87808,66,1.06024,1.02806,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-30.551207,-59.152561,336.262,305.749,33.5334,87,1.06104,1.02843,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-30.540606,-59.143276,317.049,305.462,8.43567,63,1.06024,1.02806,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-30.542046,-59.154202,329.158,303.182,22.5003,81,1.06104,1.02843,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-30.304094,-58.087608,312.408,300.805,4.94046,52,1.00704,1.00333,1,38.0,62.0
2024-10-19,18:24:05,AQUA,MODIS,-30.127783,-59.763676,313.263,302.486,6.20201,40,1.10275,1.04731,0,76.0,24.0
2024-10-19,18:24:05,AQUA,MODIS,-29.969278,-59.061184,314.306,302.081,7.09075,58,1.04536,1.02122,1,0.0,100.0
2024-10-19,18:24:05,AQUA,MODIS,-30.181822,-63.015629,321.992,305.763,20.5974,65,1.65384,1.26455,1,1.0,99.0
2024-10-19,18:24:05,AQUA,MODIS,-29.22455,-57.377079,315.877,301.612,8.29302,66,1.00369,1.00175,1,24.0,76.0
2024-10-19,18:24:05,AQUA,MODIS,-29.226063,-57.387241,320.041,301.488,12.0023,73,1.0035,1.00166,1,1.0,99.0
2024-10-20,07:01:06,AQUA,MODIS,-15.676186,-63.589653,316.053,280.721,99.8251,92,3.63746,1.78773,1,0.0,100.0
2024-10-20,07:01:06,AQUA,MODIS,-13.491605,-75.288452,301.079,273.831,12.6315,37,1.22614,1.10081,0,87.0,13.0
2024-10-20,07:01:06,AQUA,MODIS,-14.091256,-65.979584,309.075,274.466,36.5432,76,2.24251,1.45103,1,3.0,97.0
2024-10-20,07:01:06,AQUA,MODIS,-14.078362,-65.977989,310.105,277.119,36.9906,79,2.24251,1.45103,1,0.0,100.0
2024-10-20,07:01:06,AQUA,MODIS,-12.782631,-68.276077,322.651,289.798,36.2995,100,1.4428,1.18748,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-11.277113,-67.650749,326.133,296.337,28.4185,80,1.55383,1.22883,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-12.297229,-75.194893,316.485,293.687,9.95061,54,1.31478,1.1373,1,2.0,98.0
2024-10-20,19:13:11,AQUA,MODIS,-12.287378,-75.197456,316.9,296.318,10.0912,39,1.31478,1.1373,0,70.0,30.0
2024-10-20,19:13:11,AQUA,MODIS,-11.262695,-68.98613,387.751,297.259,252.255,100,1.26676,1.11772,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-12.797298,-72.638039,316.877,299.222,7.01681,34,1.02184,1.01028,0,65.0,35.0
2024-10-20,19:13:11,AQUA,MODIS,-12.487415,-72.268509,339.35,299.817,36.2063,91,1.0058,1.00274,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-12.478568,-72.269897,336.909,298.156,32.6561,89,1.0058,1.00274,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-12.278706,-74.065865,307.899,288.763,5.57078,50,1.13494,1.06159,1,8.0,92.0
2024-10-20,19:13:11,AQUA,MODIS,-11.287951,-67.648918,320.589,295.725,18.2398,70,1.55383,1.22883,1,1.0,99.0
2024-10-20,19:13:11,AQUA,MODIS,-14.099503,-71.5047,334.392,309.975,22.3377,67,1.00007,1.00003,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-14.100812,-71.513718,347.645,310.552,43.7621,94,1.0001,1.00005,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-13.974263,-71.769745,331.153,313.647,19.9295,60,1.00234,1.00111,1,2.0,98.0
2024-10-20,19:13:11,AQUA,MODIS,-14.024513,-73.173187,334.301,296.413,30.8047,80,1.07939,1.03678,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-14.542289,-68.697891,323.404,304.858,12.8082,72,1.19007,1.08551,1,6.0,94.0
2024-10-20,19:13:11,AQUA,MODIS,-14.026022,-73.184036,338.988,302.049,39.3064,86,1.08033,1.03721,1,0.0,100.0
2024-10-20,19:13:11,AQUA,MODIS,-13.544508,-72.50618,320.354,299.427,9.14507,65,1.02374,1.01117,1,7.000000000000001,93.0
